auction_date,bond_type,auction_type,round,settlement_date,maturity_date,quantity_tendered,average_rate,accepted_rate,quantity_accepted,total_amount_accepted,quantity_to_central_bank,total_amount_to_central_bank,benchmark
2001-09-13,NTN-D,Venda,1,2001-09-17,2002-05-08,650000.0,0.231180191152482,0.231180191152482,650000,1052624536.29,,,
2001-09-13,NTN-D,Venda,1,2001-09-17,2004-12-15,500000.0,0.231180191152482,0.231180191152482,500000,752902653.29,,,
2001-09-18,LFT,Venda,1,2001-09-19,2006-12-20,1000000.0,0.00355,0.00355,1000000,1183651609.73,,,
2001-09-21,NTN-D,Venda,1,2001-09-25,2004-12-15,450000.0,0.0042084272211169,0.0042084272211169,117000,182765700.0,,,
2001-09-25,LFT,Venda,1,2001-09-26,2006-12-20,500000.0,0.003533,0.003533,500000,593972705.47,,,
2001-09-27,NTN-C,Venda,1,2001-10-01,2005-07-01,1000000.0,0.1049,0.1049,461000,467266407.49,,,
2001-09-27,NTN-C,Venda,1,2001-10-01,2011-03-01,1000000.0,0.107999,0.107999,123000,103736853.05,,,
2001-09-28,NTN-D,Venda,1,2001-10-01,2002-05-08,500000.0,0.117000002812,0.117000002812,500000,799915590.46,,,
2001-10-02,LFT,Venda,1,2001-10-03,2004-01-21,1500000.0,0.002354,0.002354,1036000,1251169791.61,,,
2001-10-02,LTN,Venda,1,2001-10-03,2002-04-03,1500000.0,0.2427813789529665,0.243142,1500000,1350181449.78,,,
2001-10-03,NTN-D,Venda,1,2001-10-04,2003-05-07,500000.0,0.246494,0.246494,386000,613755739.65,,,
2001-10-04,NTN-D,Venda,1,2001-10-05,2002-05-08,1000000.0,0.246494,0.246494,1000000,1616380834.45,,,
2001-10-08,NTN-D,Venda,1,2001-10-09,2002-06-19,1500000.0,0.246494,0.246494,1500000,2420853605.22,,,
2001-10-09,LFT,Venda,1,2001-10-10,2004-01-21,500000.0,0.0029863097913107,0.0029863097913107,390500,472584757.07,,,
2001-10-09,LTN,Venda,1,2001-10-10,2002-04-03,1000000.0,0.2419159159820191,0.242400169074094,1000000,904303662.35,,,
2001-10-10,NTN-D,Venda,1,2001-10-11,2002-06-19,1000000.0,0.244797,0.244797,1000000,1640822363.87,,,
2001-10-11,NTN-D,Venda,1,2001-10-18,2006-09-20,250000.0,0.244797,0.244797,189000,263774549.5,,,
2001-10-15,NTN-D,Venda,1,2001-10-18,2002-10-17,2500000.0,0.244797,0.244797,2500000,3888905415.58,,,
2001-10-16,LTN,Venda,1,2001-10-17,2002-05-01,1000000.0,0.2371106252838397,0.238000000380809,1000000,893776275.17,,,
2001-10-23,LTN,Venda,1,2001-10-24,2002-05-01,1000000.0,0.2303783829407615,0.231021341880258,1000000,900048749.68,,,
2001-10-25,NTN-D,Venda,1,2001-10-26,2002-06-19,1000000.0,0.2329,0.2329,1000000,1617677320.45,,,
2001-10-26,NTN-D,Venda,1,2001-11-01,2006-09-20,400000.0,0.2329,0.2329,259000,370235616.95,,,
2001-10-26,NTN-D,Venda,1,2001-11-01,2008-07-16,450000.0,0.2329,0.2329,172500,241847260.65,,,
2001-10-30,LTN,Venda,1,2001-10-31,2002-05-01,1000000.0,0.2317641567946614,0.232299054300524,1000000,903262353.71,,,
2001-10-30,NTN-C,Venda,1,2001-11-01,2021-04-01,600000.0,0.105499,0.105499,193000,143950609.9,,,
2001-11-04,NTN-D,Venda,1,2001-10-05,2004-05-19,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2001-11-06,LTN,Venda,1,2001-11-07,2002-05-01,2500000.0,0.2139822079752893,0.214318,2500000,2281250691.98,,,
2001-11-09,NTN-D,Venda,1,2001-11-16,2006-09-20,950000.0,0.219999,0.219999,534000,744360080.4,,,
2001-11-13,LTN,Venda,1,2001-11-14,2002-05-01,2000000.0,0.2042386694991218,0.204499,2000000,1838726442.47,,,
2001-11-13,NTN-D,Venda,1,2001-11-16,2002-06-19,600000.0,0.219999,0.219999,600000,918981115.17,,,
2001-11-13,NTN-D,Venda,1,2001-11-16,2004-11-10,350000.0,0.0,0.0,350000,510113926.84,,,
2001-11-19,NTN-D,Venda,1,2001-11-22,2004-11-10,750000.0,0.0,0.0,750000,1094458122.42,,,
2001-11-19,NTN-D,Venda,1,2001-11-22,2006-09-20,350000.0,0.214998,0.214998,350000,497091605.33,,,
2001-11-20,LTN,Venda,1,2001-11-21,2002-05-01,1500000.0,0.2001801600411958,0.20049000246201,1500000,1385158644.09,,,
2001-11-27,LTN,Venda,1,2001-11-28,2002-06-05,2000000.0,0.2041172174431522,0.204798,2000000,1819932656.53,,,
2001-11-28,NTN-D,Venda,1,2001-12-03,2004-12-15,350000.0,0.207999,0.207999,350000,525571680.72,,,
2001-11-28,NTN-D,Venda,1,2001-12-03,2006-09-20,200000.0,0.207999,0.207999,200000,280826183.2,,,
2001-11-29,LTN,Venda,1,2001-11-30,2003-04-02,400000.0,0.2470468239110806,0.247999377520182,400000,298000042.8,,,
2001-11-29,NTN-C,Venda,1,2001-12-01,2005-07-01,600000.0,0.103999,0.103999,228000,240979206.06,,,
2001-11-29,NTN-C,Venda,1,2001-12-01,2011-03-01,600000.0,0.104500039095,0.104500039095,25000,22411279.03,,,
2001-11-29,NTN-D,Venda,1,2001-12-03,2004-12-15,200000.0,0.104500039095,0.104500039095,200000,300752620.2,,,
2001-12-04,LTN,Venda,1,2001-12-05,2002-06-05,2000000.0,0.2088577032690777,0.209260001678814,2000000,1823152422.21,,,
2001-12-10,NTN-D,Venda,1,2001-12-13,2005-01-20,500000.0,0.214299,0.214299,500000,700309918.68,,,
2001-12-10,NTN-D,Venda,1,2001-12-13,2006-09-20,300000.0,0.0,0.0,300000,396987431.13,,,
2001-12-11,LTN,Venda,1,2001-12-12,2002-06-05,2000000.0,0.2017940659317307,0.202199,2000000,1835055386.99,,,
2001-12-11,LTN,Venda,1,2001-12-12,2003-04-02,300000.0,0.218697297,0.219182,300000,231910395.52,,,
2001-12-14,NTN-D,Venda,1,2001-12-20,2005-01-20,1100000.0,0.205999,0.205999,506000,683192139.23,,,
2001-12-14,NTN-D,Venda,1,2001-12-20,2006-09-20,400000.0,0.205999,0.205999,301000,384881524.82,,,
2001-12-18,LTN,Venda,1,2001-12-19,2002-06-05,2000000.0,0.2034651902104507,0.203680136454246,2000000,1840613071.5,,,
2001-12-18,LTN,Venda,1,2001-12-19,2003-04-02,300000.0,0.2222759513977242,0.223999,300000,231949025.71,,,
2002-01-08,LTN,Venda,1,2002-01-09,2002-08-07,2000000.0,0.1909837703967962,0.191199,2000000,1808647392.76,2000000.0,1808647392.0,
2002-01-08,LTN,Venda,1,2002-01-09,2003-04-02,1000000.0,0.2044889861781558,0.207000033174751,922000,733382599.05,1000000.0,795425812.0,
2002-01-15,LTN,Venda,1,2002-01-16,2003-04-02,500000.0,0.2172474982844923,0.219,500000,394125625.02,,,
2002-01-17,NTN-D,Venda,1,2002-01-18,2004-03-10,500000.0,0.219999,0.219999,500000,709071079.29,,,
2002-01-17,NTN-D,Venda,1,2002-01-18,2005-01-20,500000.0,0.219999,0.219999,500000,671836504.38,,,
2002-01-17,NTN-D,Venda,1,2002-01-18,2008-07-16,400000.0,0.219999,0.219999,400000,491962905.38,,,
2002-01-22,LTN,Venda,1,2002-01-23,2002-08-07,2000000.0,0.1946498361486721,0.195280000856072,2000000,1818239150.41,500000.0,454559787.5,
2002-01-22,LTN,Venda,1,2002-01-23,2003-04-02,300000.0,0.2097456666666666,0.209779,300000,239152817.1,,,
2002-01-24,NTN-D,Venda,1,2002-01-25,2004-03-10,800000.0,0.216458,0.216458,800000,1156906322.59,,,
2002-01-24,NTN-D,Venda,1,2002-01-25,2005-01-20,800000.0,0.216458,0.216458,800000,1092690533.87,,,
2002-01-29,LTN,Venda,1,2002-01-30,2002-09-04,2000000.0,0.1975356509350347,0.197989,2000000,1796510026.17,1000000.0,898255013.0,
2002-01-29,LTN,Venda,1,2002-01-30,2003-04-02,500000.0,0.2120885966941174,0.213392,500000,399191953.94,,,
2002-01-30,NTN-C,Venda,1,2002-01-31,2005-07-01,300000.0,0.104858,0.104858,42500,44311873.11,,,
2002-01-30,NTN-C,Venda,1,2002-01-31,2011-03-01,300000.0,0.104933306453,0.104933306453,34000,31076829.8,,,
2002-01-30,NTN-D,Venda,1,2002-01-31,2008-07-16,150000.0,0.107854,0.107854,112000,141692584.53,,,
2002-02-05,LTN,Venda,1,2002-02-06,2002-09-04,3000000.0,0.2004382862126213,0.201987,3000000,2700656415.26,2000000.0,1800437610.0,
2002-02-05,LTN,Venda,1,2002-02-06,2003-04-02,300000.0,0.2183137179214027,0.220490000573854,300000,239018144.41,,,
2002-02-07,NTN-D,Venda,1,2002-02-08,2003-04-23,400000.0,0.224600003116637,0.224600003116637,400000,591319675.39,,,
2002-02-07,NTN-D,Venda,1,2002-02-08,2004-03-10,400000.0,0.224600003116637,0.224600003116637,400000,585908280.39,,,
2002-02-14,LTN,Venda,1,2002-02-15,2002-09-04,1500000.0,0.1940444866208431,0.194276275385417,1500000,1359258324.61,1000000.0,906172216.0,
2002-02-15,NTN-D,Venda,1,2002-02-18,2003-04-23,500000.0,0.197000000766985,0.197000000766985,500000,733428280.19,,,
2002-02-18,NTN-D,Venda,1,2002-02-19,2004-03-10,150000.0,0.197000000766985,0.197000000766985,150000,218712429.38,,,
2002-02-19,LFT,Venda,1,2002-02-20,2004-01-21,1000000.0,0.003999,0.003999,538000,691340637.63,,,
2002-02-19,LTN,Venda,1,2002-02-20,2002-11-06,2000000.0,0.1958196656711101,0.196481141022254,2000000,1757672856.4,,,
2002-02-19,NTN-D,Venda,1,2002-02-20,2002-09-11,700000.0,0.1549733339366948,0.197000000766985,900000,1332980299.0,,,
2002-02-26,LTN,Venda,1,2002-02-27,2002-11-06,2000000.0,0.1901059673332603,0.190369,2000000,1769864125.26,,,
2002-02-26,LTN,Venda,1,2002-02-27,2003-04-02,500000.0,0.19866358,0.198669,500000,409699114.97,,,
2002-02-27,NTN-C,Venda,1,2002-02-28,2011-03-01,300000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-02-28,NTN-D,Venda,1,2002-03-01,2004-02-11,700000.0,0.115249114131,0.115249114131,357000,498929826.27,,,
2002-02-28,NTN-D,Venda,1,2002-03-01,2005-02-23,350000.0,0.115249114131,0.115249114131,350000,483686018.98,,,
2002-03-05,LTN,Venda,1,2002-03-06,2002-11-06,2000000.0,0.1866035375590722,0.186980081485543,2000000,1779562793.84,,,
2002-03-05,LTN,Venda,1,2002-03-06,2003-04-02,500000.0,0.1919052586430739,0.192073298652989,500000,413692186.23,,,
2002-03-06,NTN-D,Venda,1,2002-03-07,2004-02-11,500000.0,0.197500000672473,0.197500000672473,500000,697274572.83,,,
2002-03-06,NTN-D,Venda,1,2002-03-07,2008-07-16,150000.0,0.197500000672473,0.197500000672473,103000,140110776.27,,,
2002-03-08,NTN-D,Venda,1,2002-03-11,2004-02-11,500000.0,0.197500000672473,0.197500000672473,243000,340025969.12,,,
2002-03-08,NTN-D,Venda,1,2002-03-11,2005-02-23,250000.0,0.197500000672473,0.197500000672473,250000,346285293.54,,,
2002-03-12,LTN,Venda,1,2002-03-13,2002-11-06,2000000.0,0.1846374193540383,0.184898,2000000,1787577751.64,1000000.0,893788875.0,
2002-03-12,LTN,Venda,1,2002-03-13,2003-04-02,500000.0,0.1887775840973158,0.188780000116991,500000,416293013.97,,,
2002-03-12,NTN-D,Venda,1,2002-03-13,2003-04-23,250000.0,0.192599,0.192599,250000,361271558.87,,,
2002-03-12,NTN-D,Venda,1,2002-03-13,2004-02-11,550000.0,0.192599,0.192599,550000,768601478.03,,,
2002-03-15,LTN,Venda,1,2002-03-18,2004-01-07,500000.0,0.197145825949403,0.200899,500000,360735370.45,,,
2002-03-21,NTN-D,Venda,1,2002-03-22,2004-02-11,750000.0,0.204995357593585,0.204995357593585,750000,1046834368.12,,,
2002-03-21,NTN-D,Venda,1,2002-03-22,2005-02-23,750000.0,0.204995357593585,0.204995357593585,750000,1035341399.35,,,
2002-03-26,LTN,Venda,1,2002-03-27,2002-11-06,1500000.0,0.1853843361946991,0.185550000810867,1500000,1349198107.84,,,
2002-03-26,LTN,Venda,1,2002-03-27,2003-04-02,500000.0,0.1888153117186943,0.189124000409698,500000,419145841.21,,,
2002-03-27,NTN-C,Venda,1,2002-03-28,2008-04-01,300000.0,0.115761,0.115761,160000,151519481.09,,,
2002-03-27,NTN-C,Venda,1,2002-03-28,2011-03-01,300000.0,0.107432,0.107432,93500,82346837.13,,,
2002-04-02,LTN,Venda,1,2002-04-03,2002-12-04,1500000.0,0.1847909235649806,0.18495009870985,1500000,1336065616.74,,,
2002-04-02,LTN,Venda,1,2002-04-03,2003-04-02,1000000.0,0.1872729739264051,0.187459,1000000,841692498.62,,,
2002-04-03,LFT,Venda,1,2002-04-04,2004-01-21,650000.0,0.0034953499378003,0.0034953499378003,284000,372992956.09,,,
2002-04-03,LFT,Venda,1,2002-04-04,2005-04-20,350000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-04-08,LFT,Venda,1,2002-04-09,2004-01-21,900000.0,0.0034460757337364,0.0034460757337364,824000,1084523871.68,,,
2002-04-09,LTN,Venda,1,2002-04-10,2002-12-04,1500000.0,0.1856428026029296,0.185798,1500000,1339929762.97,2000000.0,1786573016.0,
2002-04-09,LTN,Venda,1,2002-04-10,2003-04-02,1500000.0,0.1886542947577677,0.189350089189557,1500000,1265397434.48,,,
2002-04-10,LFT,Venda,1,2002-04-11,2004-01-21,700000.0,0.003424,0.003424,700000,922614989.6,,,
2002-04-12,LFT,Venda,1,2002-04-15,2004-01-21,1000000.0,0.003277,0.003277,1000000,1320169144.42,,,
2002-04-15,LFT,Venda,1,2002-04-16,2004-01-21,800000.0,0.0041901319826531,0.0041901319826531,795000,1048556383.23,,,
2002-04-16,LTN,Venda,1,2002-04-17,2002-12-04,1500000.0,0.1856797642357851,0.185844,1500000,1344437825.9,,,
2002-04-16,LTN,Venda,1,2002-04-17,2003-04-02,1500000.0,0.1895350887701754,0.18983,1500000,1268837195.12,,,
2002-04-23,LTN,Venda,1,2002-04-24,2002-12-04,1500000.0,0.1913746978907466,0.192299288243199,1500000,1344967799.44,,,
2002-04-23,LTN,Venda,1,2002-04-24,2003-04-02,500000.0,0.1990495213655395,0.200000000360957,500000,421223583.58,,,
2002-04-26,LFT,Venda,1,2002-04-29,2004-05-19,1100000.0,0.0049360493069852,0.0049360493069852,1100000,1455625739.63,,,
2002-04-26,LFT,Venda,1,2002-04-29,2005-03-16,550000.0,0.0069384463919735,0.0069384463919735,315000,412767132.09,,,
2002-04-29,NTN-C,Venda,1,2002-04-30,2008-04-01,300000.0,0.106909,0.106909,220000,211845771.05,,,
2002-04-29,NTN-C,Venda,1,2002-04-30,2017-07-01,300000.0,0.107828064464,0.107828064464,80000,64252779.44,,,
2002-04-30,LTN,Venda,1,2002-05-01,2002-12-04,1500000.0,0.1910622160300492,0.191398,1500000,1349862300.42,,,
2002-04-30,NTN-D,Venda,1,2002-05-01,2004-05-19,650000.0,0.191198,0.191198,650000,958524327.78,,,
2002-05-03,NTN-D,Venda,1,2002-05-06,2004-05-19,650000.0,0.197999,0.197999,650000,972807917.86,,,
2002-05-07,LTN,Venda,1,2002-05-08,2002-12-04,1500000.0,0.1904471801254593,0.190749,1500000,1354024191.63,,,
2002-05-14,LTN,Venda,1,2002-05-15,2002-12-04,1500000.0,0.1916021501633835,0.191999002108739,1500000,1357968278.33,,,
2002-05-21,LTN,Venda,1,2002-05-22,2002-12-04,1500000.0,0.1881644826314157,0.188799,1500000,1364857543.0,1000000.0,909905028.0,
2002-05-24,NTN-D,Venda,1,2002-05-27,2002-11-20,1700000.0,0.1478202365294117,0.191989,1700000,2456727182.18,,,
2002-05-28,LTN,Venda,1,2002-05-29,2002-12-04,2000000.0,0.1891247150136517,0.190998302120408,2000000,1504157639.61,1500000.0,1368950919.0,
2002-05-29,NTN-C,Venda,1,2002-05-30,2008-04-01,300000.0,0.107807020396,0.107807020396,69650,67930374.5,,,
2002-05-29,NTN-C,Venda,1,2002-05-30,2017-07-01,300000.0,0.107847,0.107847,230350,188107401.61,,,
2002-05-29,NTN-D,Venda,1,2002-05-30,2002-11-20,650000.0,0.1316122,0.19487,650000,941570599.63,,,
2002-06-04,LTN,Venda,1,2002-06-05,2003-01-08,1500000.0,0.1945500707009611,0.196790000571595,749000,672843913.12,1500000.0,1347484471.5,
2002-07-02,LFT,Venda,1,2002-07-03,2002-09-18,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-07-02,LTN,Venda,1,2002-07-03,2002-09-04,500000.0,0.203579,0.203579,500000,483726049.5,2000000.0,1934904198.0,
2002-07-10,LFT,Venda,1,2002-07-11,2002-09-18,500000.0,0.0075890636994018,0.0075890636994018,301000,415660459.75,1500000.0,2071397640.0,
2002-07-16,LFT,Venda,1,2002-07-17,2002-09-18,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-07-16,LTN,Venda,1,2002-07-17,2002-09-04,500000.0,0.191091,0.191091,500000,488002500.0,2500000.0,2440012500.0,
2002-07-23,LFT,Venda,1,2002-07-24,2002-09-18,500000.0,0.0,0.0,50000,69561676.45,,,
2002-07-23,LTN,Venda,1,2002-07-24,2002-09-04,500000.0,0.18885,0.18885,450000,440827605.0,1500000.0,1469425350.0,
2002-07-30,LFT,Venda,1,2002-07-31,2002-09-18,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-07-30,LTN,Venda,1,2002-07-31,2002-09-04,500000.0,0.214899,0.214899,500000,490436800.0,800000.0,784698880.0,
2002-07-30,NTN-C,Venda,1,2002-07-31,2008-04-01,300000.0,0.107803,0.107803,157250,161574104.53,,,
2002-07-30,NTN-C,Venda,1,2002-07-31,2017-07-01,300000.0,0.108948152397,0.108948152397,80000,65290790.88,,,
2002-08-06,LFT,Venda,1,2002-08-07,2002-10-16,500000.0,0.0030041960765723,0.0030041960765723,264000,369468425.04,,,
2002-08-06,LTN,Venda,1,2002-08-07,2002-10-02,500000.0,0.20690004418507,0.20690004418507,236000,229059497.7,3000000.0,2911773276.0,
2002-08-13,LFT,Venda,1,2002-08-14,2002-10-16,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-08-13,LTN,Venda,1,2002-08-14,2002-10-02,500000.0,0.196995,0.196995,500000,487667500.49,,,
2002-08-20,LFT,Venda,1,2002-08-21,2002-10-16,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-08-20,LTN,Venda,1,2002-08-21,2002-10-02,500000.0,0.187993,0.187993,500000,489850500.47,,,
2002-08-27,LFT,Venda,1,2002-08-28,2002-10-16,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-08-27,LTN,Venda,1,2002-08-28,2002-10-02,500000.0,0.184284,0.184284,500000,491680155.48,,,
2002-08-29,NTN-C,Venda,1,2002-08-30,2008-04-01,500000.0,0.106802,0.106802,462750,492913394.35,,,
2002-08-29,NTN-C,Venda,1,2002-08-30,2021-04-01,500000.0,0.106951,0.106951,37250,31157949.3,,,
2002-09-03,LFT,Venda,1,2002-09-04,2002-11-20,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-09-03,LTN,Venda,1,2002-09-04,2002-11-06,500000.0,0.188480005287274,0.188480005287274,500000,484817845.47,3000000.0,2908907073.0,
2002-09-10,LTN,Venda,1,2002-09-11,2002-11-06,1000000.0,0.190944001321277,0.190944001321277,451500,439148607.48,,,
2002-09-10,LTN,Venda,1,2002-09-11,2003-01-08,1000000.0,0.213997,0.213997,548500,514958676.5,4000000.0,3755396000.0,
2002-09-17,LTN,Venda,1,2002-09-18,2002-11-06,1000000.0,0.189994200957881,0.189994200957881,639500,624235135.0,,,
2002-09-17,LTN,Venda,1,2002-09-18,2003-01-08,1000000.0,0.219996092040537,0.219996092040537,360500,339248525.0,5000000.0,4705250000.0,
2002-09-19,NTN-C,Venda,1,2002-09-30,2005-12-01,1000000.0,0.103748,0.103748,1000000,1180258391.95,,,
2002-09-24,LTN,Venda,1,2002-09-25,2002-11-06,500000.0,0.194499009407165,0.194499009407165,500000,489532150.0,2800000.0,2741380040.0,
2002-09-24,LTN,Venda,1,2002-09-25,2003-01-08,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-09-25,NTN-C,Venda,1,2002-09-30,2005-12-01,1000000.0,0.102648,0.102648,1000000,1183630342.93,,,
2002-09-27,NTN-C,Venda,1,2002-09-30,2008-04-01,1500000.0,0.112505237257,0.112505237257,849600,913194876.8,,,
2002-09-27,NTN-C,Venda,1,2002-09-30,2017-07-01,1500000.0,0.104949,0.104949,237550,213303880.97,,,
2002-09-27,NTN-C,Venda,1,2002-09-30,2021-04-01,1500000.0,0.111351,0.111351,412850,344014943.14,,,
2002-10-01,LTN,Venda,1,2002-10-02,2002-11-06,500000.0,0.194889,0.194889,500000,491245500.0,2000000.0,1964982000.0,
2002-10-01,LTN,Venda,1,2002-10-02,2003-01-08,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-10-08,LFT,Venda,1,2002-10-09,2002-12-18,500000.0,0.000437257005754,0.000437257005754,500000,720969418.48,,,
2002-10-08,LTN,Venda,1,2002-10-09,2002-12-04,500000.0,0.1977739724988021,0.198500001461174,500000,486228664.48,5000000.0,4862286640.0,
2002-10-08,LTN,Venda,1,2002-10-09,2003-01-08,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-10-15,LFT,Venda,1,2002-10-16,2002-12-18,1000000.0,0.0,0.0,162000,234401827.47,,,
2002-10-15,LFT,Venda,1,2002-10-16,2003-01-22,1000000.0,0.0175310912415119,0.0175310912415119,338000,486806033.47,,,
2002-10-22,LFT,Venda,1,2002-10-23,2002-12-18,2000000.0,0.0,0.0,1195000,1735598717.46,,,
2002-10-22,LFT,Venda,1,2002-10-23,2003-01-22,2000000.0,0.0172001034299172,0.0172001034299172,805000,1164273699.26,,,
2002-10-29,LFT,Venda,1,2002-10-30,2002-12-18,1500000.0,0.0,0.0,828000,1207110947.35,,,
2002-10-29,LFT,Venda,1,2002-10-30,2003-01-22,1500000.0,0.016942,0.016942,672000,975968304.18,700000.0,1016633650.2,
2002-10-30,NTN-C,Venda,1,2002-10-31,2008-04-01,600000.0,0.0969122584390001,0.0969122584390001,7600,8813861.27,,,
2002-10-30,NTN-C,Venda,1,2002-10-31,2017-07-01,600000.0,0.104449459945,0.104449459945,128500,121423649.4,,,
2002-10-30,NTN-C,Venda,1,2002-10-31,2021-04-01,600000.0,0.104654480985,0.104654480985,186700,164789377.9,,,
2002-11-05,LFT,Venda,1,2002-11-06,2002-12-18,4500000.0,0.0,0.0,778150,1138716490.38,,,
2002-11-05,LFT,Venda,1,2002-11-06,2003-02-19,4500000.0,0.019508,0.019508,2647850,3853437067.98,,,
2002-11-05,LFT,Venda,1,2002-11-06,2003-06-18,4500000.0,0.020464,0.020464,1074000,1552564929.42,5000000.0,7227955910.0,
2002-11-05,LTN,Venda,1,2002-11-06,2003-02-05,4500000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-11-12,LFT,Venda,1,2002-11-13,2003-02-19,4500000.0,0.019035,0.019035,3320600,4853185958.37,,,
2002-11-12,LFT,Venda,1,2002-11-13,2003-06-18,4500000.0,0.0201,0.0201,1179400,1712407292.84,2000000.0,2903861782.0,
2002-11-26,LFT,Venda,1,2002-11-27,2003-02-19,4500000.0,0.006731,0.006731,1824950,2695061271.27,,,
2002-11-26,LFT,Venda,1,2002-11-27,2003-06-18,4500000.0,0.0117433114344982,0.0117433114344982,2158550,3172296734.12,,,
2002-11-26,LFT,Venda,1,2002-11-27,2003-11-19,4500000.0,0.0148001418761121,0.0148001418761121,516500,753016878.76,1500000.0,2186883481.5,
2002-11-28,NTN-C,Venda,1,2002-11-29,2008-04-01,1000000.0,0.096311357545,0.096311357545,403250,496779961.8,,,
2002-11-28,NTN-C,Venda,1,2002-11-29,2017-07-01,1000000.0,0.104149235671,0.104149235671,443400,445249036.04,,,
2002-12-03,LFT,Venda,1,2002-12-04,2003-03-19,4500000.0,0.004188,0.004188,253100,375383706.89,2000000.0,2966287688.0,
2002-12-03,LFT,Venda,1,2002-12-04,2003-07-16,4500000.0,0.01256,0.01256,3362950,4956158962.89,2000000.0,2947506780.0,
2002-12-03,LFT,Venda,1,2002-12-04,2003-11-19,4500000.0,0.012636,0.012636,883950,1296836120.12,2000000.0,2934184332.0,
2002-12-10,LFT,Venda,1,2002-12-11,2003-03-19,4000000.0,0.002979,0.002979,1117450,1664526923.55,,,
2002-12-10,LFT,Venda,1,2002-12-11,2003-07-16,4000000.0,0.011489,0.011489,2744750,4064524624.7,1500000.0,2221254007.5,
2002-12-10,LFT,Venda,1,2002-12-11,2003-11-19,4000000.0,0.0121002931693566,0.0121002931693566,137800,203113020.24,1000000.0,1473969668.0,
2002-12-17,LFT,Venda,1,2002-12-18,2003-03-19,4000000.0,0.0,0.0,0,0.0,0.0,0.0,
2002-12-17,LFT,Venda,1,2002-12-18,2003-07-16,4000000.0,0.008859,0.008859,3039500,4526381591.64,500000.0,744593122.5,
2002-12-17,LFT,Venda,1,2002-12-18,2003-11-19,4000000.0,0.011826,0.011826,960500,1422014443.76,,,
2003-01-07,LFT,Venda,1,2003-01-08,2003-08-20,2500000.0,0.0,0.0,0,0.0,0.0,0.0,
2003-01-07,LFT,Venda,1,2003-01-08,2003-12-17,2500000.0,0.007182,0.007182,2500000,3758712479.97,3000000.0,4510454976.0,
2003-01-14,LFT,Venda,1,2003-01-15,2003-08-20,4000000.0,0.0026914952955841,0.0026914952955841,1133900,1721264226.44,0.0,0.0,
2003-01-14,LFT,Venda,1,2003-01-15,2003-12-17,4000000.0,0.004288,0.004288,1280000,1938416636.13,0.0,0.0,
2003-01-14,LFT,Venda,1,2003-01-15,2004-05-19,4000000.0,0.0090003731047088,0.0090003731047088,1586100,2382726752.24,2000000.0,3004510122.0,
2003-01-21,LFT,Venda,1,2003-01-22,2003-08-20,3500000.0,0.002948563803405,0.002948563803405,205000,312537480.17,0.0,0.0,
2003-01-21,LFT,Venda,1,2003-01-22,2003-12-17,3500000.0,0.005036,0.005036,1013900,1541314631.56,0.0,0.0,
2003-01-21,LFT,Venda,1,2003-01-22,2004-05-19,3500000.0,0.0092830058265291,0.0092830058265291,969000,1461840011.43,0.0,0.0,
